Nit;Pho;Dox;Ppn;Sst;Chl;Sal
0.29;4.17;265.92;2.00;15.59;1.48;18.43
0.28;4.18;265.83;2.05;15.60;1.49;18.43
0.27;4.18;265.94;2.05;15.60;1.50;18.43
0.26;4.19;265.88;2.04;15.61;1.51;18.43
0.25;4.19;265.97;2.03;15.62;1.52;18.43
0.25;4.20;265.87;1.94;15.63;1.53;18.44
0.25;4.20;265.95;1.93;15.64;1.53;18.44
0.26;4.20;265.89;1.92;15.65;1.53;18.44
0.27;4.21;265.92;1.91;15.65;1.52;18.45
0.28;4.21;265.85;1.92;15.66;1.52;18.45
0.29;4.21;265.85;1.90;15.66;1.51;18.45
0.29;4.21;265.78;1.89;15.67;1.49;18.46
0.29;4.20;265.79;1.87;15.67;1.49;18.46
0.28;4.20;265.71;1.86;15.68;1.48;18.46
0.27;4.20;265.67;1.86;15.68;1.47;18.46
0.26;4.20;265.61;1.85;15.68;1.47;18.47
0.25;4.19;265.53;1.84;15.68;1.46;18.47
0.23;4.19;265.45;1.88;15.68;1.45;18.46
0.21;4.18;265.37;1.87;15.68;1.44;18.46
0.18;4.18;265.32;1.87;15.67;1.45;18.46
0.15;4.17;265.22;1.88;15.67;1.45;18.45
0.12;4.16;265.20;1.79;15.66;1.46;18.45
0.09;4.16;265.05;1.79;15.66;1.47;18.44
0.06;4.16;265.01;1.79;15.66;1.46;18.43
0.04;4.15;264.84;1.78;15.65;1.46;18.43
0.02;4.15;264.79;1.80;15.64;1.44;18.42
0.02;4.15;264.62;1.79;15.64;1.43;18.42
0.01;4.15;264.49;1.77;15.63;1.41;18.42
0.01;4.15;264.41;1.76;15.62;1.39;18.42
0.01;4.14;264.27;1.74;15.62;1.37;18.41
0.01;4.14;264.20;1.71;15.62;1.34;18.41
0.01;4.14;264.05;1.68;15.61;1.32;18.41
0.01;4.14;263.89;1.66;15.62;1.30;18.41
0.01;4.14;263.76;1.70;15.62;1.28;18.42
0.01;4.14;263.62;1.68;15.63;1.27;18.42
0.01;4.14;263.47;1.66;15.63;1.25;18.42
0.01;4.14;263.29;1.64;15.63;1.24;18.43
0.01;4.14;263.20;1.53;15.63;1.22;18.43
0.01;4.13;263.02;1.52;15.62;1.20;18.43
0.01;4.13;262.96;1.50;15.61;1.18;18.44
0.00;4.13;262.73;1.48;15.59;1.17;18.44
0.00;4.13;262.64;1.49;15.58;1.15;18.44
0.00;4.13;262.47;1.48;15.57;1.14;18.44
0.01;4.13;262.35;1.47;15.56;1.13;18.44
0.01;4.13;262.17;1.47;15.55;1.12;18.44
0.01;4.13;262.06;1.46;15.55;1.10;18.45
0.01;4.13;261.87;1.46;15.54;1.09;18.46
0.01;4.13;261.79;1.46;15.54;1.07;18.46
0.01;4.13;261.59;1.45;15.53;1.06;18.46
0.01;4.14;261.53;1.50;15.52;1.04;18.47
0.01;4.14;261.31;1.50;15.50;1.03;18.47
0.01;4.14;261.26;1.49;15.49;1.02;18.46
0.01;4.14;261.08;1.48;15.48;1.01;18.46
0.01;4.14;261.11;1.38;15.46;1.00;18.46
0.01;4.14;260.92;1.37;15.44;0.99;18.45
0.01;4.14;260.88;1.37;15.42;0.98;18.45
0.01;4.14;260.78;1.36;15.40;0.97;18.44
0.01;4.15;260.70;1.38;15.38;0.96;18.44
0.01;4.15;260.66;1.37;15.36;0.96;18.44
0.01;4.15;260.63;1.36;15.34;0.95;18.44
0.01;4.15;260.64;1.35;15.33;0.95;18.44
0.01;4.15;260.60;1.35;15.32;0.95;18.44
0.01;4.15;260.64;1.34;15.32;0.94;18.44
0.01;4.15;260.64;1.34;15.31;0.95;18.44
0.01;4.16;260.72;1.34;15.29;0.95;18.44
0.01;4.16;260.82;1.40;15.27;0.95;18.44
0.01;4.16;260.91;1.40;15.26;0.95;18.43
0.01;4.16;261.06;1.39;15.25;0.95;18.43
0.01;4.17;261.22;1.40;15.25;0.96;18.43
0.01;4.17;261.49;1.31;15.24;0.96;18.43
0.01;4.17;261.66;1.31;15.24;0.97;18.43
0.01;4.17;261.93;1.32;15.24;0.98;18.43
0.01;4.18;262.08;1.32;15.24;0.98;18.42
0.01;4.18;262.34;1.35;15.24;0.99;18.42
0.01;4.18;262.48;1.35;15.25;1.00;18.41
0.01;4.18;262.77;1.35;15.26;1.00;18.40
0.01;4.18;262.89;1.35;15.27;1.00;18.39
0.01;4.18;263.17;1.34;15.28;1.00;18.38
0.01;4.18;263.37;1.33;15.28;1.00;18.37
0.00;4.19;263.59;1.33;15.29;1.00;18.36
0.01;4.19;263.83;1.32;15.30;1.00;18.36
0.00;4.19;264.01;1.38;15.31;1.00;18.35
0.00;4.19;264.24;1.37;15.32;0.99;18.35
0.00;4.19;264.37;1.36;15.33;0.99;18.35
0.00;4.19;264.54;1.36;15.34;0.99;18.35
0.00;4.19;264.65;1.28;15.35;0.99;18.35
0.00;4.19;264.82;1.28;15.35;0.99;18.35
0.00;4.20;264.89;1.28;15.36;0.98;18.34
0.00;4.20;265.05;1.28;15.36;0.98;18.34
0.00;4.20;265.07;1.30;15.37;0.98;18.34
0.00;4.20;265.21;1.30;15.37;0.98;18.34
0.01;4.20;265.18;1.30;15.38;0.97;18.33
0.00;4.20;265.30;1.30;15.38;0.97;18.33
0.01;4.20;265.25;1.30;15.39;0.97;18.33
0.00;4.20;265.34;1.29;15.40;0.96;18.33
0.01;4.20;265.27;1.29;15.40;0.96;18.33
0.00;4.20;265.29;1.29;15.39;0.95;18.32
0.01;4.20;265.24;1.34;15.39;0.95;18.32
0.00;4.20;265.21;1.33;15.38;0.95;18.31
0.00;4.20;265.17;1.33;15.38;0.95;18.31
0.00;4.20;265.10;1.33;15.38;0.94;18.31
0.00;4.20;265.04;1.24;15.37;0.94;18.30
0.00;4.20;264.93;1.24;15.36;0.94;18.30
0.00;4.20;264.85;1.24;15.36;0.94;18.30
0.00;4.20;264.73;1.24;15.36;0.94;18.31
0.00;4.20;264.61;1.26;15.35;0.94;18.31
0.00;4.20;264.49;1.26;15.35;0.94;18.31
0.00;4.20;264.35;1.26;15.34;0.94;18.30
0.00;4.20;264.22;1.26;15.34;0.95;18.30
0.00;4.20;264.07;1.27;15.34;0.95;18.30
0.00;4.20;263.93;1.27;15.34;0.95;18.29
0.00;4.20;263.80;1.27;15.34;0.96;18.29
0.00;4.20;263.65;1.28;15.34;0.96;18.29
0.00;4.20;263.52;1.34;15.34;0.96;18.28
0.00;4.20;263.36;1.34;15.34;0.97;18.28
0.00;4.20;263.19;1.34;15.33;0.97;18.28
0.00;4.20;263.02;1.34;15.34;0.96;18.28
0.00;4.20;262.86;1.26;15.35;0.96;18.28
0.01;4.20;262.72;1.26;15.35;0.96;18.28
0.01;4.20;262.59;1.25;15.36;0.95;18.27
0.01;4.20;262.45;1.24;15.37;0.95;18.27
0.01;4.20;262.27;1.26;15.37;0.94;18.28
0.01;4.19;262.12;1.25;15.38;0.94;18.28
0.01;4.19;261.95;1.24;15.39;0.94;18.28
0.01;4.19;261.80;1.24;15.40;0.94;18.28
0.01;4.19;261.64;1.23;15.41;0.94;18.27
0.01;4.20;261.50;1.22;15.43;0.93;18.27
0.01;4.20;261.34;1.21;15.45;0.93;18.26
0.01;4.20;261.20;1.20;15.46;0.93;18.25
0.01;4.20;261.05;1.25;15.48;0.93;18.24
0.01;4.21;260.94;1.24;15.49;0.92;18.24
0.01;4.21;260.80;1.23;15.50;0.92;18.23
0.01;4.20;260.68;1.22;15.52;0.91;18.23
0.01;4.20;260.57;1.13;15.54;0.91;18.23
0.01;4.20;260.42;1.12;15.56;0.90;18.23
0.01;4.20;260.32;1.11;15.58;0.90;18.24
0.01;4.20;260.21;1.10;15.60;0.89;18.24
0.01;4.19;260.14;1.12;15.61;0.89;18.25
0.01;4.19;260.04;1.12;15.62;0.89;18.25
0.01;4.19;260.04;1.12;15.63;0.89;18.25
0.01;4.19;259.95;1.12;15.64;0.89;18.26
0.01;4.19;259.93;1.13;15.64;0.89;18.27
0.01;4.19;259.91;1.12;15.64;0.89;18.27
0.01;4.19;259.90;1.12;15.64;0.88;18.27
0.01;4.19;259.97;1.12;15.65;0.88;18.28
0.01;4.18;259.98;1.17;15.65;0.88;18.28
0.01;4.18;260.08;1.17;15.65;0.87;18.27
0.01;4.18;260.13;1.17;15.66;0.87;18.27
0.01;4.18;260.30;1.18;15.66;0.86;18.26
0.01;4.19;260.37;1.11;15.66;0.86;18.26
0.01;4.19;260.59;1.12;15.67;0.86;18.26
0.01;4.19;260.68;1.13;15.66;0.86;18.26
0.01;4.19;260.90;1.15;15.66;0.86;18.26
0.01;4.19;261.03;1.18;15.66;0.86;18.26
0.01;4.19;261.30;1.20;15.67;0.86;18.27
0.01;4.19;261.42;1.20;15.67;0.87;18.27
0.01;4.19;261.72;1.20;15.66;0.87;18.27
0.01;4.20;261.90;1.20;15.66;0.87;18.27
0.01;4.20;262.15;1.20;15.65;0.87;18.27
0.01;4.20;262.36;1.20;15.66;0.87;18.28
0.01;4.20;262.61;1.20;15.66;0.87;18.29
0.01;4.20;262.87;1.26;15.66;0.87;18.29
0.01;4.21;263.09;1.26;15.66;0.87;18.29
0.01;4.21;263.35;1.26;15.67;0.87;18.29
0.01;4.21;263.56;1.26;15.67;0.88;18.29
0.01;4.21;263.86;1.18;15.68;0.88;18.28
0.01;4.21;264.03;1.18;15.69;0.87;18.28
0.01;4.21;264.32;1.18;15.70;0.87;18.28
0.01;4.21;264.49;1.18;15.71;0.87;18.28
0.01;4.21;264.78;1.19;15.73;0.86;18.28
0.01;4.20;264.91;1.18;15.76;0.85;18.29
0.01;4.20;265.19;1.17;15.78;0.85;18.28
0.01;4.20;265.29;1.17;15.81;0.84;18.28
0.01;4.20;265.56;1.18;15.84;0.83;18.27
0.01;4.20;265.67;1.18;15.86;0.83;18.27
0.01;4.19;265.88;1.17;15.88;0.82;18.26
0.01;4.19;265.96;1.16;15.90;0.81;18.26
0.01;4.19;266.14;1.19;15.91;0.81;18.26
0.01;4.19;266.11;1.18;15.92;0.80;18.26
0.01;4.19;266.27;1.16;15.94;0.79;18.27
0.01;4.18;266.26;1.15;15.95;0.79;18.27
0.01;4.18;266.37;1.07;15.97;0.78;18.28
0.01;4.18;266.28;1.05;15.99;0.78;18.29
0.01;4.18;266.28;1.04;16.00;0.77;18.29
0.01;4.18;266.17;1.03;16.01;0.77;18.29
0.01;4.18;266.06;1.04;16.03;0.77;18.30
0.01;4.18;265.96;1.04;16.05;0.76;18.30
0.01;4.18;265.79;1.03;16.06;0.76;18.31
0.01;4.18;265.60;1.03;16.08;0.76;18.31
0.01;4.18;265.36;1.04;16.10;0.77;18.32
0.01;4.18;265.10;1.05;16.12;0.77;18.32
0.01;4.18;264.79;1.06;16.13;0.77;18.32
0.01;4.18;264.47;1.09;16.13;0.78;18.33
0.01;4.18;264.14;1.16;16.14;0.78;18.33
0.01;4.18;263.79;1.19;16.14;0.79;18.34
0.01;4.18;263.42;1.22;16.15;0.80;18.34
0.01;4.18;263.09;1.24;16.15;0.80;18.35
0.01;4.18;262.67;1.20;16.16;0.81;18.36
0.01;4.18;262.28;1.21;16.18;0.82;18.38
0.01;4.18;261.86;1.22;16.20;0.82;18.38
0.01;4.19;261.41;1.22;16.21;0.82;18.39
0.01;4.19;261.08;1.24;16.23;0.83;18.38
0.01;4.19;260.57;1.24;16.25;0.83;18.38
0.01;4.20;260.28;1.24;16.26;0.83;18.38
0.01;4.20;259.79;1.24;16.27;0.84;18.38
0.01;4.20;259.49;1.23;16.29;0.84;18.38
0.01;4.21;259.08;1.24;16.30;0.85;18.38
0.01;4.22;258.79;1.25;16.32;0.87;18.38
0.01;4.22;258.47;1.26;16.33;0.88;18.37
0.01;4.23;258.23;1.32;16.34;0.90;18.37
0.01;4.24;257.95;1.34;16.35;0.93;18.36
0.01;4.25;257.76;1.36;16.36;0.95;18.36
0.02;4.25;257.50;1.38;16.38;0.97;18.36
0.02;4.26;257.35;1.34;16.39;1.00;18.35
0.02;4.26;257.16;1.37;16.40;1.03;18.35
0.02;4.27;257.01;1.41;16.42;1.08;18.34
0.03;4.28;256.86;1.47;16.44;1.14;18.34
0.04;4.30;256.78;1.58;16.46;1.21;18.33
0.05;4.32;256.64;1.65;16.49;1.29;18.32
0.06;4.33;256.60;1.71;16.51;1.36;18.32
0.07;4.35;256.48;1.76;16.53;1.42;18.30
0.08;4.37;256.46;1.81;16.55;1.47;18.29
0.10;4.40;256.37;1.85;16.58;1.51;18.27
0.15;4.43;256.35;1.87;16.60;1.54;18.26
0.22;4.47;256.28;1.88;16.62;1.55;18.25
0.30;4.50;256.26;1.93;16.64;1.53;18.25
0.38;4.54;256.22;1.91;16.66;1.50;18.25
0.45;4.56;256.23;1.88;16.68;1.47;18.25
0.49;4.58;256.22;1.87;16.70;1.45;18.24
0.49;4.59;256.23;1.81;16.71;1.46;18.24
0.48;4.60;256.24;1.83;16.72;1.48;18.24
0.46;4.60;256.28;1.85;16.73;1.49;18.24
0.45;4.60;256.32;1.84;16.75;1.49;18.24
0.44;4.60;256.36;1.86;16.76;1.49;18.24
0.44;4.60;256.45;1.83;16.77;1.46;18.24
0.44;4.61;256.52;1.81;16.78;1.45;18.24
0.45;4.61;256.66;1.78;16.79;1.42;18.24
0.48;4.62;256.72;1.73;16.79;1.38;18.23
0.50;4.63;256.86;1.70;16.79;1.36;18.23
0.49;4.64;256.89;1.70;16.80;1.36;18.22
0.45;4.65;257.07;1.74;16.80;1.40;18.22
0.40;4.66;257.04;1.86;16.81;1.48;18.22
0.35;4.66;257.24;1.93;16.82;1.56;18.22
0.30;4.67;257.20;2.00;16.83;1.64;18.22
0.27;4.67;257.40;2.06;16.84;1.70;18.22
0.25;4.68;257.38;2.02;16.85;1.77;18.22
0.25;4.69;257.51;2.07;16.85;1.81;18.22
0.29;4.70;257.43;2.04;16.86;1.76;18.22
0.32;4.71;257.56;1.98;16.87;1.69;18.22
0.33;4.71;257.47;1.96;16.88;1.64;18.22
0.32;4.70;257.67;1.95;16.89;1.61;18.21
0.30;4.69;257.55;2.00;16.90;1.60;18.21
0.28;4.68;257.72;2.04;16.90;1.60;18.20
0.27;4.67;257.55;2.12;16.90;1.58;18.20
0.28;4.67;257.64;2.27;16.90;1.58;18.20
0.28;4.67;257.60;2.47;16.91;1.60;18.20
0.29;4.67;257.63;2.75;16.92;1.65;18.19
0.29;4.68;257.78;3.05;16.92;1.71;18.19
0.13;4.24;264.73;3.34;14.80;2.07;17.58
0.28;4.23;264.28;2.95;14.85;1.77;17.64
0.29;4.21;264.28;2.54;14.92;1.51;17.71
0.23;4.19;264.25;2.18;14.97;1.37;17.77
0.14;4.18;264.26;1.99;15.02;1.29;17.83
0.07;4.19;264.35;1.89;15.07;1.20;17.88
0.05;4.20;264.29;1.77;15.11;1.16;17.91
0.05;4.21;264.15;1.81;15.15;1.13;17.93
0.05;4.22;264.22;1.73;15.18;1.12;17.96
0.05;4.22;264.25;1.72;15.22;1.12;17.98
0.06;4.22;264.33;1.75;15.25;1.14;18.01
0.06;4.21;264.29;1.81;15.28;1.17;18.03
0.07;4.21;264.37;1.88;15.29;1.20;18.05
0.08;4.21;264.32;1.94;15.31;1.21;18.08
0.08;4.21;264.41;1.95;15.31;1.20;18.11
0.08;4.21;264.41;1.92;15.32;1.19;18.14
0.07;4.20;264.47;1.90;15.32;1.18;18.16
0.06;4.20;264.44;1.90;15.33;1.21;18.18
0.06;4.19;264.54;2.04;15.33;1.27;18.19
0.08;4.18;264.59;2.15;15.34;1.38;18.20
0.10;4.17;264.72;2.29;15.35;1.53;18.22
0.14;4.16;264.83;2.43;15.36;1.69;18.23
0.22;4.16;264.94;2.39;15.37;1.85;18.25
0.34;4.15;265.04;2.46;15.39;1.96;18.27
0.48;4.14;265.13;2.49;15.40;2.02;18.29
0.59;4.14;265.14;2.48;15.42;2.02;18.31
0.67;4.13;265.25;2.50;15.44;2.00;18.32
0.70;4.13;265.20;2.45;15.45;1.95;18.34
0.69;4.14;265.34;2.39;15.47;1.89;18.36
0.66;4.15;265.33;2.34;15.48;1.85;18.38
0.61;4.15;265.41;2.30;15.49;1.80;18.39
0.55;4.16;265.40;2.24;15.50;1.73;18.40
0.49;4.16;265.46;2.17;15.52;1.65;18.41
0.43;4.17;265.45;2.10;15.53;1.58;18.41
0.39;4.17;265.46;2.13;15.54;1.52;18.42
0.36;4.17;265.52;2.08;15.55;1.48;18.42
0.34;4.17;265.52;2.06;15.56;1.46;18.43
0.32;4.17;265.58;2.05;15.57;1.46;18.43
0.30;4.17;265.57;1.92;15.58;1.45;18.43
0.28;4.18;265.64;1.91;15.59;1.45;18.43
0.27;4.18;265.60;1.90;15.60;1.45;18.43
0.26;4.18;265.71;1.89;15.61;1.45;18.43
0.25;4.19;265.65;1.92;15.62;1.45;18.43
0.25;4.19;265.73;1.91;15.63;1.45;18.43
0.25;4.20;265.70;1.89;15.64;1.46;18.43
0.25;4.20;265.75;1.87;15.64;1.45;18.43
0.26;4.20;265.71;1.86;15.65;1.45;18.44
0.27;4.21;265.76;1.85;15.66;1.45;18.44
0.27;4.21;265.70;1.83;15.67;1.45;18.45
0.27;4.21;265.70;1.81;15.68;1.43;18.45
0.27;4.21;265.65;1.89;15.68;1.43;18.45
0.27;4.21;265.64;1.87;15.69;1.41;18.46
0.26;4.20;265.59;1.85;15.69;1.40;18.46
0.25;4.20;265.54;1.84;15.70;1.39;18.46
0.24;4.20;265.50;1.72;15.70;1.39;18.46
0.23;4.19;265.40;1.72;15.70;1.39;18.46
0.20;4.18;265.39;1.72;15.70;1.39;18.46
0.17;4.18;265.31;1.71;15.70;1.39;18.46
0.14;4.17;265.29;1.74;15.69;1.39;18.46
0.10;4.16;265.19;1.74;15.69;1.39;18.45
0.07;4.16;265.17;1.73;15.68;1.38;18.45
0.05;4.15;265.03;1.72;15.68;1.37;18.44
0.03;4.15;265.02;1.71;15.68;1.35;18.43
0.02;4.14;264.83;1.69;15.67;1.32;18.43
0.01;4.14;264.81;1.66;15.67;1.30;18.43
0.01;4.14;264.65;1.66;15.66;1.29;18.43
0.01;4.14;264.54;1.71;15.66;1.27;18.42
0.01;4.14;264.42;1.70;15.65;1.26;18.42
0.01;4.14;264.30;1.69;15.64;1.25;18.42
0.01;4.14;264.26;1.67;15.64;1.23;18.42
0.01;4.14;264.09;1.55;15.64;1.21;18.42
0.01;4.13;264.01;1.53;15.63;1.19;18.42
0.01;4.13;263.87;1.51;15.63;1.18;18.42
0.01;4.13;263.74;1.49;15.64;1.17;18.43
0.01;4.13;263.61;1.50;15.64;1.16;18.43
0.01;4.13;263.47;1.49;15.64;1.15;18.43
0.01;4.13;263.31;1.47;15.64;1.14;18.44
0.01;4.13;263.15;1.46;15.64;1.13;18.44
0.01;4.13;263.09;1.45;15.63;1.12;18.44
0.01;4.14;262.90;1.44;15.63;1.11;18.44
0.01;4.14;262.86;1.43;15.62;1.10;18.44
0.01;4.14;262.66;1.42;15.61;1.09;18.44
0.01;4.14;262.59;1.46;15.60;1.08;18.44
0.01;4.14;262.40;1.46;15.59;1.07;18.44
0.01;4.14;262.31;1.46;15.58;1.06;18.44
0.01;4.14;262.11;1.46;15.58;1.06;18.45
0.01;4.14;262.07;1.40;15.57;1.04;18.45
0.01;4.14;261.87;1.40;15.56;1.03;18.46
0.01;4.14;261.82;1.39;15.55;1.01;18.46
0.01;4.14;261.61;1.38;15.54;1.00;18.46
0.01;4.14;261.56;1.40;15.53;0.99;18.46
0.01;4.15;261.32;1.39;15.52;0.97;18.46
0.01;4.15;261.28;1.38;15.50;0.96;18.46
0.01;4.15;261.12;1.37;15.49;0.96;18.46
0.01;4.15;261.12;1.36;15.47;0.95;18.45
0.01;4.15;261.00;1.36;15.45;0.94;18.45
0.01;4.15;260.94;1.35;15.43;0.94;18.45
0.01;4.15;260.91;1.35;15.40;0.94;18.44
0.01;4.15;260.84;1.38;15.39;0.94;18.44
0.01;4.15;260.80;1.37;15.37;0.94;18.44
0.01;4.16;260.80;1.37;15.37;0.94;18.44
0.01;4.16;260.80;1.37;15.36;0.94;18.44
0.01;4.16;260.84;1.30;15.35;0.95;18.44
0.01;4.16;260.86;1.31;15.34;0.95;18.44
0.01;4.16;260.99;1.31;15.33;0.96;18.43
0.01;4.17;260.99;1.31;15.31;0.96;18.43
0.01;4.17;261.21;1.34;15.30;0.97;18.43
0.01;4.17;261.28;1.35;15.29;0.98;18.43
0.01;4.17;261.54;1.35;15.28;0.98;18.43
0.01;4.18;261.70;1.36;15.27;1.00;18.43
0.01;4.18;261.99;1.37;15.27;1.00;18.43
0.01;4.18;262.11;1.38;15.27;1.01;18.43
0.01;4.18;262.38;1.38;15.27;1.02;18.42
0.01;4.18;262.52;1.39;15.27;1.03;18.41
0.01;4.18;262.83;1.43;15.28;1.03;18.41
0.01;4.19;262.96;1.43;15.29;1.03;18.40
0.01;4.19;263.18;1.43;15.30;1.03;18.39
0.01;4.19;263.39;1.42;15.31;1.03;18.38
0.01;4.19;263.57;1.35;15.32;1.03;18.37
0.01;4.19;263.87;1.34;15.33;1.03;18.36
0.00;4.19;264.02;1.33;15.34;1.03;18.35
0.01;4.19;264.30;1.33;15.35;1.03;18.35
0.00;4.19;264.41;1.35;15.36;1.02;18.35
0.01;4.19;264.62;1.34;15.36;1.02;18.35
0.00;4.20;264.72;1.34;15.37;1.02;18.35
0.01;4.20;264.89;1.33;15.37;1.02;18.35
0.00;4.20;264.99;1.33;15.38;1.01;18.35
0.00;4.20;265.15;1.33;15.38;1.01;18.35
0.01;4.20;265.19;1.33;15.38;1.01;18.35
0.00;4.20;265.36;1.33;15.39;1.00;18.35
0.00;4.20;265.31;1.38;15.39;1.00;18.35
0.00;4.20;265.42;1.38;15.39;1.00;18.35
0.01;4.20;265.36;1.37;15.40;0.99;18.35
0.00;4.20;265.45;1.37;15.41;0.99;18.35
0.01;4.20;265.39;1.28;15.41;0.99;18.35
0.01;4.20;265.41;1.28;15.42;0.98;18.35
0.01;4.20;265.34;1.27;15.41;0.98;18.34
0.01;4.20;265.34;1.27;15.41;0.97;18.34
0.01;4.20;265.26;1.29;15.41;0.97;18.33
0.01;4.20;265.20;1.29;15.40;0.97;18.32
0.01;4.20;265.15;1.28;15.40;0.96;18.32
0.01;4.20;265.05;1.28;15.39;0.96;18.32
0.01;4.20;264.95;1.28;15.39;0.95;18.32
0.01;4.20;264.86;1.27;15.39;0.95;18.32
0.00;4.20;264.73;1.27;15.38;0.94;18.32
0.00;4.20;264.61;1.26;15.38;0.94;18.33
0.00;4.20;264.46;1.31;15.37;0.94;18.33
0.00;4.20;264.33;1.31;15.37;0.93;18.33
0.00;4.20;264.16;1.31;15.36;0.93;18.32
0.00;4.20;264.01;1.31;15.36;0.93;18.32
0.00;4.20;263.84;1.22;15.36;0.93;18.32
0.00;4.20;263.68;1.22;15.35;0.93;18.31
0.00;4.20;263.55;1.22;15.35;0.93;18.31
0.00;4.20;263.37;1.22;15.35;0.94;18.31
0.00;4.20;263.20;1.25;15.35;0.94;18.30
0.00;4.20;263.04;1.25;15.34;0.94;18.30
0.00;4.20;262.84;1.25;15.35;0.95;18.30
0.00;4.20;262.69;1.25;15.35;0.95;18.29
0.00;4.20;262.53;1.25;15.36;0.95;18.29
0.00;4.20;262.39;1.25;15.37;0.95;18.29
0.01;4.20;262.21;1.25;15.37;0.94;18.29
0.01;4.19;262.06;1.25;15.38;0.94;18.29
0.01;4.19;261.87;1.31;15.38;0.94;18.29
0.01;4.19;261.73;1.31;15.39;0.93;18.28
0.01;4.19;261.56;1.30;15.40;0.93;18.28
0.01;4.19;261.41;1.30;15.41;0.93;18.27
0.01;4.19;261.24;1.19;15.43;0.93;18.27
0.01;4.19;261.10;1.19;15.45;0.93;18.26
0.01;4.20;260.93;1.18;15.47;0.93;18.25
0.01;4.20;260.80;1.18;15.48;0.93;18.24
0.01;4.20;260.64;1.19;15.50;0.93;18.24
0.01;4.20;260.52;1.18;15.51;0.93;18.23
0.01;4.21;260.39;1.17;15.52;0.92;18.23
0.01;4.21;260.26;1.16;15.54;0.91;18.23
0.01;4.20;260.14;1.15;15.57;0.91;18.24
0.01;4.20;260.02;1.14;15.59;0.90;18.25
0.01;4.20;259.93;1.13;15.61;0.90;18.25
0.01;4.20;259.83;1.11;15.63;0.89;18.25
0.01;4.20;259.76;1.18;15.64;0.89;18.26
0.01;4.19;259.71;1.18;15.64;0.89;18.26
0.01;4.19;259.67;1.18;15.65;0.89;18.27
0.01;4.19;259.63;1.18;15.65;0.89;18.27
0.01;4.19;259.59;1.08;15.65;0.88;18.27
0.01;4.19;259.62;1.07;15.65;0.88;18.28
0.01;4.18;259.64;1.07;15.65;0.88;18.28
0.01;4.18;259.74;1.07;15.65;0.87;18.28
0.01;4.18;259.77;1.09;15.66;0.87;18.27
0.01;4.18;259.91;1.09;15.66;0.87;18.27
0.01;4.18;259.96;1.09;15.66;0.86;18.26
0.01;4.18;260.17;1.09;15.67;0.86;18.26
0.01;4.18;260.26;1.10;15.67;0.86;18.26
0.01;4.18;260.50;1.11;15.67;0.86;18.26
0.01;4.18;260.61;1.13;15.67;0.86;18.26
0.01;4.18;260.88;1.14;15.67;0.86;18.26
0.01;4.18;261.03;1.26;15.67;0.86;18.26
0.01;4.18;261.30;1.27;15.68;0.86;18.26
0.01;4.18;261.49;1.27;15.67;0.86;18.27
0.01;4.19;261.77;1.27;15.67;0.87;18.27
0.01;4.19;262.00;1.15;15.67;0.87;18.27
0.01;4.19;262.31;1.15;15.67;0.87;18.28
0.01;4.19;262.54;1.15;15.67;0.87;18.29
0.01;4.19;262.80;1.15;15.67;0.87;18.29
0.01;4.19;263.04;1.17;15.68;0.87;18.29
0.01;4.20;263.31;1.18;15.68;0.87;18.29
0.01;4.20;263.58;1.18;15.69;0.87;18.29
0.01;4.20;263.83;1.18;15.70;0.87;18.28
0.01;4.20;264.13;1.17;15.71;0.87;18.28
0.01;4.20;264.32;1.17;15.72;0.87;18.28
0.01;4.20;264.65;1.17;15.73;0.87;18.27
0.01;4.20;264.85;1.17;15.75;0.86;18.27
0.01;4.20;265.10;1.27;15.77;0.86;18.27
0.01;4.20;265.27;1.26;15.80;0.85;18.28
0.01;4.19;265.58;1.25;15.83;0.85;18.27
0.01;4.19;265.71;1.25;15.86;0.84;18.27
0.01;4.19;265.97;1.13;15.89;0.83;18.26
0.01;4.19;266.07;1.13;15.91;0.83;18.26
0.01;4.19;266.30;1.12;15.92;0.82;18.25
0.01;4.19;266.29;1.10;15.94;0.81;18.26
0.01;4.19;266.54;1.11;15.95;0.80;18.26
0.01;4.18;266.54;1.09;15.97;0.80;18.26
0.01;4.18;266.68;1.08;15.99;0.79;18.27
0.01;4.18;266.65;1.07;16.00;0.79;18.28
0.01;4.18;266.70;1.06;16.02;0.78;18.28
0.01;4.18;266.64;1.05;16.03;0.78;18.29
0.01;4.18;266.58;1.04;16.05;0.78;18.29
0.01;4.18;266.49;1.03;16.06;0.77;18.29
0.01;4.18;266.36;1.10;16.08;0.77;18.30
0.01;4.18;266.23;1.10;16.10;0.77;18.30
0.01;4.18;266.03;1.10;16.12;0.77;18.31
0.01;4.18;265.84;1.10;16.13;0.77;18.31
0.01;4.18;265.55;1.00;16.14;0.77;18.31
0.01;4.18;265.28;1.01;16.15;0.78;18.32
0.01;4.18;264.98;1.03;16.15;0.78;18.32
0.01;4.18;264.60;1.06;16.16;0.79;18.33
0.01;4.18;264.30;1.10;16.16;0.79;18.33
0.01;4.18;263.92;1.13;16.16;0.81;18.34
0.01;4.19;263.50;1.15;16.16;0.82;18.35
0.01;4.19;263.17;1.17;16.18;0.82;18.36
0.01;4.19;262.78;1.19;16.19;0.83;18.38
0.01;4.19;262.33;1.20;16.21;0.83;18.39
